# Heilbronn triangle n=18 — RECONSTRUCTED configuration
# exact value of these literals: 0.01489434298795986210679850084759
# Exact solution of the symmetry-reduced tie system (5 parameters, 33 tied minimal triangles), derived on this site; literals are the exact values rounded to 30 decimals.
# Value: second-smallest positive root of 43200A¹² − 310177539A¹¹ + 381486159A¹⁰ + 10547986913A⁹ − 5356562854A⁸ + 3623073265A⁷ + 565010257A⁶ − 356137529A⁵ − 40275162A⁴ + 2253891A³ + 6619A² − 717A + 4.
# Not claimed to be the original author's exact arrangement.
0.051003158849664072898878748087	0.803294479264094173214466398134
0.353986073373787100473010696633	0.000000000000000000000000000000
0.646013926626212899526989303367	0.353986073373787100473010696633
0.243574276219154777771097403025	0.243574276219154777771097403025
0.051003158849664072898878748087	0.145702361886241753886654853780
0.353986073373787100473010696633	0.646013926626212899526989303367
0.000000000000000000000000000000	0.646013926626212899526989303367
0.000000000000000000000000000000	0.353986073373787100473010696633
0.803294479264094173214466398134	0.145702361886241753886654853780
0.145702361886241753886654853780	0.803294479264094173214466398134
0.243574276219154777771097403025	0.512851447561690444457805193951
0.073652978691408880314591968633	0.463173510654295559842704015684
0.463173510654295559842704015684	0.463173510654295559842704015684
0.512851447561690444457805193951	0.243574276219154777771097403025
0.463173510654295559842704015684	0.073652978691408880314591968633
0.145702361886241753886654853780	0.051003158849664072898878748087
0.803294479264094173214466398134	0.051003158849664072898878748087
0.646013926626212899526989303367	0.000000000000000000000000000000
